time,x,y,u0,u1,u2
0.25,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.25,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.25,0.239805,-0.151458,0.00897837,-0.358091,-0.933402
0.25,0.195702,-0.303149,-0.0769713,-0.27032,-0.959614
0.25,0.418671,-0.290301,-0.00974849,-0.268108,-0.961595
0.25,0.0874629,-0.508735,-0.0932297,-0.166941,-0.980408
0.25,-1.83697e-16,-1,-3.03573e-32,-1.22465e-16,-1
0.25,0.359118,-0.555148,-0.0518669,-0.157933,-0.983523
0.25,-0.0229496,-6.74764e-05,0.194708,-0.531986,-0.813754
0.25,-0.0163734,0.022904,0.15467,-0.673677,-0.715953
0.25,-0.0400422,0.0224077,0.197627,-0.69976,-0.645659
0.25,-0.0205808,-0.0387589,0.0843584,-0.380218,-0.919
0.25,-0.0229496,-6.74764e-05,0.194708,-0.531986,-0.813754
0.25,-0.0531468,-0.00325049,0.300177,-0.447211,-0.836077
0.25,0.00799537,-0.00740401,0.0941863,-0.53379,-0.839868
0.25,-0.0163734,0.022904,0.15467,-0.673677,-0.715953
0.25,-0.0229496,-6.74764e-05,0.194708,-0.531986,-0.813754
0.25,0.129638,0.302449,0.303365,-0.312455,-0.89964
0.25,0.271473,0.405593,0.25342,-0.221039,-0.941535
0.25,0.0927604,0.485423,0.287679,-0.147462,-0.944078
0.25,0.0191737,0.234841,0.307214,-0.35776,-0.880555
0.25,0.129638,0.302449,0.303365,-0.312455,-0.89964
0.25,-0.0107999,0.321628,0.314546,-0.223667,-0.921039
0.25,0.0326494,0.172377,0.273271,-0.432149,-0.859222
0.25,0.0800396,0.132262,0.208377,-0.471286,-0.856598
0.25,0.122439,0.20309,0.256409,-0.427352,-0.866861
0.25,0.0191737,0.234841,0.307214,-0.35776,-0.880555
0.25,0.0326494,0.172377,0.273271,-0.432149,-0.859222
0.25,0.122439,0.20309,0.256409,-0.427352,-0.866861
0.25,-0.0816542,0.230994,0.315711,-0.246493,-0.915987
0.25,0.0191737,0.234841,0.307214,-0.35776,-0.880555
0.25,-0.0107999,0.321628,0.314546,-0.223667,-0.921039
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,0.0326494,0.172377,0.273271,-0.432149,-0.859222
0.25,0.0191737,0.234841,0.307214,-0.35776,-0.880555
0.25,-0.10998,0.173685,0.301953,-0.214484,-0.928733
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,-0.0816542,0.230994,0.315711,-0.246493,-0.915987
0.25,-0.0164415,0.137172,0.255356,-0.433725,-0.8635
0.25,0.0169168,0.118848,0.297707,-0.45358,-0.839516
0.25,0.0326494,0.172377,0.273271,-0.432149,-0.859222
0.25,-0.0933529,0.12672,0.251416,-0.205524,-0.94487
0.25,-0.0555199,0.121118,0.231894,-0.257301,-0.929254
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,-0.0298218,0.101164,0.203261,-0.512715,-0.833944
0.25,0.0169168,0.118848,0.297707,-0.45358,-0.839516
0.25,-0.0164415,0.137172,0.255356,-0.433725,-0.8635
0.25,0.0949953,0.0686139,0.13036,-0.490578,-0.860549
0.25,0.0982231,0.00232827,0.0346105,-0.478011,-0.877039
0.25,0.172976,0.0286951,0.0819388,-0.448614,-0.889283
0.25,0.0800396,0.132262,0.208377,-0.471286,-0.856598
0.25,0.0949953,0.0686139,0.13036,-0.490578,-0.860549
0.25,0.165222,0.13133,0.177513,-0.444369,-0.877951
0.25,0.0480096,0.0934294,0.175055,-0.494539,-0.851248
0.25,0.0292989,0.0556439,0.154908,-0.580177,-0.79889
0.25,0.0949953,0.0686139,0.13036,-0.490578,-0.860549
0.25,-0.471518,-0.532798,-0.0816986,-0.00191318,-0.996186
0.25,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.25,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.25,-1.83697e-16,-1,-3.03573e-32,-1.22465e-16,-1
0.25,-0.133972,-0.69045,-0.0920797,-0.0554394,-0.994175
0.25,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.168016,-0.42235,-0.141198,-0.0991144,-0.984308
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.471518,-0.532798,-0.0816986,-0.00191318,-0.996186
0.25,-0.262187,-0.1723,-0.0595137,-0.0413777,-0.997327
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-0.274304,-0.0619574,0.0363131,-0.0424826,-0.997822
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.168016,-0.42235,-0.141198,-0.0991144,-0.984308
0.25,-0.164164,-0.255799,-0.0985137,-0.103356,-0.989188
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.0400422,0.0224077,0.197627,-0.69976,-0.645659
0.25,-0.0531468,-0.00325049,0.300177,-0.447211,-0.836077
0.25,-0.0229496,-6.74764e-05,0.194708,-0.531986,-0.813754
0.25,-0.121208,0.0112878,0.0853857,-0.271056,-0.958138
0.25,-0.0896343,0.00845019,0.178397,-0.347061,-0.905142
0.25,-0.0806808,0.0389254,0.150973,-0.413044,-0.896725
0.25,-0.0896343,0.00845019,0.178397,-0.347061,-0.905142
0.25,-0.0531468,-0.00325049,0.300177,-0.447211,-0.836077
0.25,-0.0655831,0.02266,0.211039,-0.444903,-0.865153
0.25,-0.0806808,0.0389254,0.150973,-0.413044,-0.896725
0.25,-0.0896343,0.00845019,0.178397,-0.347061,-0.905142
0.25,-0.0655831,0.02266,0.211039,-0.444903,-0.865153
0.25,-0.121208,0.0112878,0.0853857,-0.271056,-0.958138
0.25,-0.0873799,-0.0300026,0.147433,-0.34655,-0.924153
0.25,-0.0896343,0.00845019,0.178397,-0.347061,-0.905142
0.25,-0.133121,-0.136281,-0.0149353,-0.160069,-0.985821
0.25,-0.0650006,-0.0831962,0.0573414,-0.28744,-0.955536
0.25,-0.161306,-0.0583427,0.0597139,-0.153834,-0.985351
0.25,-0.164164,-0.255799,-0.0985137,-0.103356,-0.989188
0.25,-0.133121,-0.136281,-0.0149353,-0.160069,-0.985821
0.25,-0.262187,-0.1723,-0.0595137,-0.0413777,-0.997327
0.25,-0.0288103,-0.162391,-0.023743,-0.259765,-0.96497
0.25,-0.0650006,-0.0831962,0.0573414,-0.28744,-0.955536
0.25,-0.133121,-0.136281,-0.0149353,-0.160069,-0.985821
0.25,0.0228848,-0.0896114,0.00144968,-0.344405,-0.938561
0.25,0.0952753,-0.167756,-0.0405735,-0.341968,-0.938715
0.25,0.119311,-0.0734167,0.0279163,-0.414468,-0.909454
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.141149,0.0503106,0.194743,-0.202053,-0.951709
0.25,-0.15533,0.0805082,0.206257,-0.169136,-0.961081
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.209086,0.104531,0.18945,-0.128141,-0.972188
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-0.221443,0.00518366,0.119609,-0.101641,-0.986864
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.0933529,0.12672,0.251416,-0.205524,-0.94487
0.25,-0.137577,0.105712,0.173039,-0.223958,-0.958613
0.25,-0.113805,0.0850554,0.161172,-0.279031,-0.943809
0.25,-0.15533,0.0805082,0.206257,-0.169136,-0.961081
0.25,-0.113805,0.0850554,0.161172,-0.279031,-0.943809
0.25,-0.137577,0.105712,0.173039,-0.223958,-0.958613
0.25,-0.102867,0.0579324,0.141418,-0.341418,-0.927983
0.25,-0.0827587,0.0958503,0.201445,-0.209429,-0.953308
0.25,-0.113805,0.0850554,0.161172,-0.279031,-0.943809
0.25,-0.0088488,0.0498656,0.158753,-0.647841,-0.738483
0.25,0.0292989,0.0556439,0.154908,-0.580177,-0.79889
0.25,0.0104312,0.0814938,0.170351,-0.523403,-0.834349
0.25,-0.675569,0.0949363,0.0148674,0.061076,-0.997707
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.936329,0.237624,-8.73276e-17,2.27275e-17,-1
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.25,-0.274304,-0.0619574,0.0363131,-0.0424826,-0.997822
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-0.262187,-0.1723,-0.0595137,-0.0413777,-0.997327
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.675569,0.0949363,0.0148674,0.061076,-0.997707
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.221443,0.00518366,0.119609,-0.101641,-0.986864
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.209086,0.104531,0.18945,-0.128141,-0.972188
0.25,-0.226244,0.143102,0.221303,-0.0848222,-0.969028
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-1,5.66554e-16,-1.22465e-16,8.18499e-32,-1
0.25,-0.675569,0.0949363,0.0148674,0.061076,-0.997707
0.25,-0.936329,0.237624,-8.73276e-17,2.27275e-17,-1
0.25,-0.424401,-0.31311,-0.103956,0.0101321,-0.993908
0.25,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.25,-0.471518,-0.532798,-0.0816986,-0.00191318,-0.996186
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-1,5.66554e-16,-1.22465e-16,8.18499e-32,-1
0.25,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.163244,0.0103858,0.0995432,-0.2066,-0.970104
0.25,-0.221443,0.00518366,0.119609,-0.101641,-0.986864
0.25,-0.161306,-0.0583427,0.0597139,-0.153834,-0.985351
0.25,-0.121208,0.0112878,0.0853857,-0.271056,-0.958138
0.25,-0.163244,0.0103858,0.0995432,-0.2066,-0.970104
0.25,-0.161306,-0.0583427,0.0597139,-0.153834,-0.985351
0.25,-0.121208,0.0112878,0.0853857,-0.271056,-0.958138
0.25,-0.141149,0.0503106,0.194743,-0.202053,-0.951709
0.25,-0.163244,0.0103858,0.0995432,-0.2066,-0.970104
0.25,-0.15533,0.0805082,0.206257,-0.169136,-0.961081
0.25,-0.137577,0.105712,0.173039,-0.223958,-0.958613
0.25,-0.209086,0.104531,0.18945,-0.128141,-0.972188
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.15533,0.0805082,0.206257,-0.169136,-0.961081
0.25,-0.209086,0.104531,0.18945,-0.128141,-0.972188
0.25,-0.141149,0.0503106,0.194743,-0.202053,-0.951709
0.25,-0.113805,0.0850554,0.161172,-0.279031,-0.943809
0.25,-0.15533,0.0805082,0.206257,-0.169136,-0.961081
0.25,-0.163244,0.0103858,0.0995432,-0.2066,-0.970104
0.25,-0.141149,0.0503106,0.194743,-0.202053,-0.951709
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.102867,0.0579324,0.141418,-0.341418,-0.927983
0.25,-0.113805,0.0850554,0.161172,-0.279031,-0.943809
0.25,-0.141149,0.0503106,0.194743,-0.202053,-0.951709
0.25,-0.0759303,0.0659875,0.175716,-0.473631,-0.852143
0.25,-0.102867,0.0579324,0.141418,-0.341418,-0.927983
0.25,-0.0806808,0.0389254,0.150973,-0.413044,-0.896725
0.25,-0.0483212,0.0651042,0.196643,-0.584796,-0.786456
0.25,-0.0759303,0.0659875,0.175716,-0.473631,-0.852143
0.25,-0.0806808,0.0389254,0.150973,-0.413044,-0.896725
0.25,-0.0483212,0.0651042,0.196643,-0.584796,-0.786456
0.25,-0.0601795,0.0893889,0.214102,-0.46111,-0.844497
0.25,-0.0759303,0.0659875,0.175716,-0.473631,-0.852143
0.25,-0.0759303,0.0659875,0.175716,-0.473631,-0.852143
0.25,-0.0601795,0.0893889,0.214102,-0.46111,-0.844497
0.25,-0.0827587,0.0958503,0.201445,-0.209429,-0.953308
0.25,-0.0164415,0.137172,0.255356,-0.433725,-0.8635
0.25,-0.0555199,0.121118,0.231894,-0.257301,-0.929254
0.25,-0.0298218,0.101164,0.203261,-0.512715,-0.833944
0.25,-0.0933529,0.12672,0.251416,-0.205524,-0.94487
0.25,-0.10998,0.173685,0.301953,-0.214484,-0.928733
0.25,-0.149045,0.138739,0.234701,-0.19875,-0.951334
0.25,-0.0555199,0.121118,0.231894,-0.257301,-0.929254
0.25,-0.0933529,0.12672,0.251416,-0.205524,-0.94487
0.25,-0.0827587,0.0958503,0.201445,-0.209429,-0.953308
0.25,-0.0827587,0.0958503,0.201445,-0.209429,-0.953308
0.25,-0.0601795,0.0893889,0.214102,-0.46111,-0.844497
0.25,-0.0555199,0.121118,0.231894,-0.257301,-0.929254
0.25,-0.0164415,0.137172,0.255356,-0.433725,-0.8635
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,-0.0555199,0.121118,0.231894,-0.257301,-0.929254
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,-0.10998,0.173685,0.301953,-0.214484,-0.928733
0.25,-0.0933529,0.12672,0.251416,-0.205524,-0.94487
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.317401,0.280629,0.212493,0.0351811,-0.976223
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-1,5.66554e-16,-1.22465e-16,8.18499e-32,-1
0.25,-0.652929,-0.141273,-0.0497893,0.0842855,-0.99479
0.25,-0.675569,0.0949363,0.0148674,0.061076,-0.997707
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.414317,-0.108513,-0.0343436,0.0450667,-0.996613
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.274304,-0.0619574,0.0363131,-0.0424826,-0.997822
0.25,-0.221443,0.00518366,0.119609,-0.101641,-0.986864
0.25,-0.328911,0.0289775,0.084069,0.0356247,-0.99581
0.25,-0.193944,0.0579755,0.202786,-0.112035,-0.971325
0.25,-0.221443,0.00518366,0.119609,-0.101641,-0.986864
0.25,-0.163244,0.0103858,0.0995432,-0.2066,-0.970104
0.25,-0.485326,0.485808,0.0951387,0.0790513,-0.991799
0.25,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.25,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.25,-0.936329,0.237624,-8.73276e-17,2.27275e-17,-1
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.25,-0.080735,0.446381,0.311844,-0.0893733,-0.945729
0.25,-0.0107999,0.321628,0.314546,-0.223667,-0.921039
0.25,0.0927604,0.485423,0.287679,-0.147462,-0.944078
0.25,-0.276238,0.502456,0.207408,0.0268322,-0.97659
0.25,-0.156529,0.307089,0.314233,-0.0961819,-0.94424
0.25,-0.080735,0.446381,0.311844,-0.0893733,-0.945729
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.317401,0.280629,0.212493,0.0351811,-0.976223
0.25,-0.485326,0.485808,0.0951387,0.0790513,-0.991799
0.25,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.485326,0.485808,0.0951387,0.0790513,-0.991799
0.25,-0.675569,0.0949363,0.0148674,0.061076,-0.997707
0.25,-0.476812,0.0581375,0.0337359,0.0917227,-0.995052
0.25,-0.550394,0.256315,0.0801499,0.104761,-0.990921
0.25,-0.226244,0.143102,0.221303,-0.0848222,-0.969028
0.25,-0.209086,0.104531,0.18945,-0.128141,-0.972188
0.25,-0.149045,0.138739,0.234701,-0.19875,-0.951334
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.226244,0.143102,0.221303,-0.0848222,-0.969028
0.25,-0.193608,0.202197,0.290927,-0.093844,-0.95194
0.25,-0.341629,0.152084,0.143526,0.0508255,-0.988134
0.25,-0.269427,0.0805053,0.153373,-0.0470543,-0.983197
0.25,-0.226244,0.143102,0.221303,-0.0848222,-0.969028
0.25,-0.0816542,0.230994,0.315711,-0.246493,-0.915987
0.25,-0.0107999,0.321628,0.314546,-0.223667,-0.921039
0.25,-0.156529,0.307089,0.314233,-0.0961819,-0.94424
0.25,-0.0164415,0.137172,0.255356,-0.433725,-0.8635
0.25,0.0326494,0.172377,0.273271,-0.432149,-0.859222
0.25,-0.0449883,0.171115,0.27742,-0.312061,-0.907145
0.25,-0.0160103,0.0810389,0.172933,-0.524741,-0.833384
0.25,0.0169168,0.118848,0.297707,-0.45358,-0.839516
0.25,-0.0298218,0.101164,0.203261,-0.512715,-0.833944
0.25,0.0480096,0.0934294,0.175055,-0.494539,-0.851248
0.25,0.0800396,0.132262,0.208377,-0.471286,-0.856598
0.25,0.0169168,0.118848,0.297707,-0.45358,-0.839516
0.25,-0.276238,0.502456,0.207408,0.0268322,-0.97659
0.25,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.25,-0.485326,0.485808,0.0951387,0.0790513,-0.991799
0.3,-0.488106,0.494764,0.127705,-0.0638035,-0.989444
0.3,-0.172896,0.676655,0.105323,-0.108521,-0.987682
0.3,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.3,-0.163694,0.272338,0.0801455,-0.226564,-0.970556
0.3,-0.112235,0.189704,0.0287029,-0.248422,-0.968032
0.3,-0.020627,0.295106,0.0637214,-0.247893,-0.966413
0.3,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.3,-0.189141,-0.519143,-0.0123152,-0.0261244,-0.999466
0.3,-0.468504,-0.369832,0.0241168,0.0078886,-0.999551
0.3,0.42851,-0.359845,-0.0552696,-0.122961,-0.989997
0.3,0.146805,-0.551119,-0.0558993,-0.0692426,-0.995748
0.3,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.3,-0.025062,-0.157874,-0.0105504,-0.174436,-0.98454
0.3,-0.131574,-0.147484,0.0254928,-0.168232,-0.98518
0.3,-0.0308623,-0.295186,-0.00882328,-0.113011,-0.993142
0.3,0.0925529,-0.167781,-0.0203371,-0.172479,-0.984801
0.3,0.121941,-0.0734,-0.0246959,-0.200775,-0.979321
0.3,0.0232073,-0.0861696,0.00721238,-0.215865,-0.97639
0.3,0.184304,-0.298284,-0.0410219,-0.153548,-0.987239
0.3,0.0925529,-0.167781,-0.0203371,-0.172479,-0.984801
0.3,-0.0308623,-0.295186,-0.00882328,-0.113011,-0.993142
0.3,0.184304,-0.298284,-0.0410219,-0.153548,-0.987239
0.3,0.248316,-0.139196,-0.0506016,-0.202058,-0.978049
0.3,0.0925529,-0.167781,-0.0203371,-0.172479,-0.984801
0.3,0.0232073,-0.0861696,0.00721238,-0.215865,-0.97639
0.3,-0.0646169,-0.0794261,-0.014808,-0.199181,-0.97981
0.3,-0.025062,-0.157874,-0.0105504,-0.174436,-0.98454
0.3,-0.163694,0.272338,0.0801455,-0.226564,-0.970556
0.3,-0.331212,0.272786,0.135774,-0.152276,-0.978652
0.3,-0.222681,0.152869,0.0757981,-0.203779,-0.975958
0.3,-0.246183,-0.0520748,0.0589382,-0.150941,-0.986257
0.3,-0.39992,-0.105845,0.0862045,-0.0581301,-0.994292
0.3,-0.242521,-0.226091,0.0395871,-0.0868225,-0.994578
0.3,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.3,-1.83697e-16,-1,-2.93304e-32,-1.22465e-16,-1
0.3,-0.189141,-0.519143,-0.0123152,-0.0261244,-0.999466
0.3,0.165426,0.741159,0.0676149,-0.113699,-0.990469
0.3,6.12323e-17,1,2.32105e-32,1.22465e-16,-1
0.3,-0.172896,0.676655,0.105323,-0.108521,-0.987682
0.3,0.280298,0.486527,0.0637044,-0.20887,-0.974783
0.3,0.165426,0.741159,0.0676149,-0.113699,-0.990469
0.3,0.08103,0.496827,0.104482,-0.219438,-0.96967
0.3,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.3,6.12323e-17,1,2.32105e-32,1.22465e-16,-1
0.3,0.165426,0.741159,0.0676149,-0.113699,-0.990469
0.3,0.110477,0.0628418,0.00385367,-0.210294,-0.977579
0.3,0.115119,0.122531,0.00396252,-0.222131,-0.974909
0.3,0.0490289,0.0956409,1.02192e-05,-0.202965,-0.979141
0.3,0.0440484,0.0208143,0.0402404,-0.1706,-0.98447
0.3,0.00451919,0.0264903,-0.00176361,-0.112846,-0.993578
0.3,0.00536913,-0.00646222,-0.00960352,-0.13835,-0.990145
0.3,0.110477,0.0628418,0.00385367,-0.210294,-0.977579
0.3,0.0440484,0.0208143,0.0402404,-0.1706,-0.98447
0.3,0.0952078,0.000531858,0.0313638,-0.193566,-0.980539
0.3,0.0293771,0.0555563,-0.00788367,-0.140163,-0.990091
0.3,0.00451919,0.0264903,-0.00176361,-0.112846,-0.993578
0.3,0.0440484,0.0208143,0.0402404,-0.1706,-0.98447
0.3,0.110477,0.0628418,0.00385367,-0.210294,-0.977579
0.3,0.0293771,0.0555563,-0.00788367,-0.140163,-0.990091
0.3,0.0440484,0.0208143,0.0402404,-0.1706,-0.98447
0.3,0.00915877,0.116144,-0.0539478,-0.211601,-0.975094
0.3,0.00600481,0.0791425,0.00579902,-0.172384,-0.984815
0.3,0.0490289,0.0956409,1.02192e-05,-0.202965,-0.979141
0.3,-0.0127598,0.14884,-0.000607497,-0.214989,-0.976349
0.3,0.00915877,0.116144,-0.0539478,-0.211601,-0.975094
0.3,0.0453144,0.164184,-0.00263053,-0.214639,-0.976685
0.3,-0.0127598,0.14884,-0.000607497,-0.214989,-0.976349
0.3,-0.0311622,0.102596,0.0122263,-0.165267,-0.985238
0.3,0.00915877,0.116144,-0.0539478,-0.211601,-0.975094
0.3,-0.046377,0.0675114,-0.00563248,-0.123338,-0.992268
0.3,-0.0183084,0.0818292,0.0107769,-0.170089,-0.985291
0.3,-0.0311622,0.102596,0.0122263,-0.165267,-0.985238
0.3,-0.0183084,0.0818292,0.0107769,-0.170089,-0.985291
0.3,-0.0111808,0.051913,0.00340098,-0.1066,-0.994103
0.3,0.00600481,0.0791425,0.00579902,-0.172384,-0.984815
0.3,0.259012,0.110624,-0.0104438,-0.249005,-0.968414
0.3,0.297417,0.250805,0.0113356,-0.257956,-0.965772
0.3,0.138773,0.198188,0.010072,-0.230333,-0.972994
0.3,0.115119,0.122531,0.00396252,-0.222131,-0.974909
0.3,0.259012,0.110624,-0.0104438,-0.249005,-0.968414
0.3,0.138773,0.198188,0.010072,-0.230333,-0.972994
0.3,0.0453144,0.164184,-0.00263053,-0.214639,-0.976685
0.3,0.115119,0.122531,0.00396252,-0.222131,-0.974909
0.3,0.138773,0.198188,0.010072,-0.230333,-0.972994
0.3,0.110477,0.0628418,0.00385367,-0.210294,-0.977579
0.3,0.259012,0.110624,-0.0104438,-0.249005,-0.968414
0.3,0.115119,0.122531,0.00396252,-0.222131,-0.974909
0.3,0.121941,-0.0734,-0.0246959,-0.200775,-0.979321
0.3,0.19492,0.00329816,-0.0120456,-0.223166,-0.9745
0.3,0.0952078,0.000531858,0.0313638,-0.193566,-0.980539
0.3,0.248316,-0.139196,-0.0506016,-0.202058,-0.978049
0.3,0.382266,-0.0417249,-0.0373238,-0.210264,-0.9769
0.3,0.19492,0.00329816,-0.0120456,-0.223166,-0.9745
0.3,0.382266,-0.0417249,-0.0373238,-0.210264,-0.9769
0.3,0.567304,0.156322,0.00319561,-0.187163,-0.981832
0.3,0.259012,0.110624,-0.0104438,-0.249005,-0.968414
0.3,-0.0311622,0.102596,0.0122263,-0.165267,-0.985238
0.3,-0.060233,0.08954,-0.00431355,-0.162389,-0.986581
0.3,-0.046377,0.0675114,-0.00563248,-0.123338,-0.992268
0.3,-0.031401,0.0569936,0.0247213,-0.0779028,-0.996515
0.3,-0.0183084,0.0818292,0.0107769,-0.170089,-0.985291
0.3,-0.046377,0.0675114,-0.00563248,-0.123338,-0.992268
0.3,-0.0127598,0.14884,-0.000607497,-0.214989,-0.976349
0.3,-0.0543547,0.124779,0.0101152,-0.333592,-0.942309
0.3,-0.0311622,0.102596,0.0122263,-0.165267,-0.985238
0.3,-0.0183084,0.0818292,0.0107769,-0.170089,-0.985291
0.3,0.00600481,0.0791425,0.00579902,-0.172384,-0.984815
0.3,0.00915877,0.116144,-0.0539478,-0.211601,-0.975094
0.3,0.0453144,0.164184,-0.00263053,-0.214639,-0.976685
0.3,0.0292512,0.227965,0.0191367,-0.226523,-0.973787
0.3,-0.0127598,0.14884,-0.000607497,-0.214989,-0.976349
0.3,0.259012,0.110624,-0.0104438,-0.249005,-0.968414
0.3,0.567304,0.156322,0.00319561,-0.187163,-0.981832
0.3,0.297417,0.250805,0.0113356,-0.257956,-0.965772
0.3,-0.0933011,0.131131,0.017529,-0.316232,-0.948315
0.3,-0.112235,0.189704,0.0287029,-0.248422,-0.968032
0.3,-0.149551,0.124905,0.0681857,-0.226041,-0.971599
0.3,-0.0543547,0.124779,0.0101152,-0.333592,-0.942309
0.3,-0.0933011,0.131131,0.017529,-0.316232,-0.948315
0.3,-0.0852008,0.091495,0.0287708,-0.342477,-0.937626
0.3,-0.0461617,0.180359,0.0200449,-0.257123,-0.966072
0.3,0.0292512,0.227965,0.0191367,-0.226523,-0.973787
0.3,-0.020627,0.295106,0.0637214,-0.247893,-0.966413
0.3,-0.0543547,0.124779,0.0101152,-0.333592,-0.942309
0.3,-0.0461617,0.180359,0.0200449,-0.257123,-0.966072
0.3,-0.0933011,0.131131,0.017529,-0.316232,-0.948315
0.3,-0.0543547,0.124779,0.0101152,-0.333592,-0.942309
0.3,-0.0127598,0.14884,-0.000607497,-0.214989,-0.976349
0.3,-0.0461617,0.180359,0.0200449,-0.257123,-0.966072
0.3,-0.020627,0.295106,0.0637214,-0.247893,-0.966413
0.3,0.0292512,0.227965,0.0191367,-0.226523,-0.973787
0.3,0.13209,0.317527,0.0419623,-0.256037,-0.965573
0.3,-0.0779866,0.436193,0.101382,-0.217741,-0.970655
0.3,-0.163694,0.272338,0.0801455,-0.226564,-0.970556
0.3,-0.020627,0.295106,0.0637214,-0.247893,-0.966413
0.3,-0.172896,0.676655,0.105323,-0.108521,-0.987682
0.3,-0.0779866,0.436193,0.101382,-0.217741,-0.970655
